,id,for_user_id,round_id,turn_id,idea_content,idea_content2,annotation_ali,annotation_krish
393,2238,57,4,1,hold up hair in a bun,hold up hair in a bun,300,53
394,2332,57,4,2,spin it to see where it lands in a game,spin it to see where it lands in a game,116,25
395,2331,57,4,2,eating utensil,eating utensil,149,116
396,2330,57,4,2,hang items from it to make a chime,hang items from it to make a chime,73,15
397,2329,57,4,2,hold your place in a book,hold your place in a book,29,29
398,2493,57,5,1,swing for a child,swing for a child,7,7
399,2492,57,5,1,leave in the trunk of car to weigh your card down for the winter,leave in the trunk of car to weigh your card down for the winter,253,253
400,2491,57,5,1,use it as a weight in workouts,use it as a weight in workouts,30,30
401,2490,57,5,1,sand on its side and lean over it to stretch back,sand on its side and lean over it to stretch back,151,151
402,2489,57,5,1,add a top cushion and make an ottoman,add a top cushion and make an ottoman,85,85
403,2488,57,5,1,Planter,planter,31,31
404,2587,57,5,2,paint and use as a porch decoration,paint and use as a porch decoration,205,205
405,2586,57,5,2,shred to put soft rubber pieces under a play ground,shred to put soft rubber pieces under a play ground,40,40
406,2585,57,5,2,use in an art instillation,use in an art instillation,62,62
407,2584,57,5,2,lay flat to use as an obstacle in an obstacle course,lay flat to use as an obstacle in an obstacle course,47,47
408,2583,57,5,2,covert to a bird bath,covert to a bird bath,284,284
409,1653,58,1,1,add shoes to a dress up closet for preschoolers,add shoes to a dress up closet for preschoolers,931,0
410,1652,58,1,1,"paint the shoes themselves, canvas sneakers as art surface","paint the shoes themselves, canvas sneakers as art surface",38,143
411,1651,58,1,1,"use the parts of the shoe for art projects-laces as a string, soles as a stamp, etc.","use the parts of the shoe for art projects-laces as a string, soles as a stamp, etc.",38,135
412,1650,58,1,1,make it into a birdhouse,make it into a birdhouse,187,102
413,1649,58,1,1,wall art/display,wall art/display,24,19
414,1648,58,1,1,a planter,a planter,55,5
415,1704,58,1,2,use in a garden to display labels of different plants,use in a garden to display labels of different plants,4,5
416,1703,58,1,2,"funky way to store items like brushes, paints, etc.","funky way to store items like brushes, paints, etc.",38,145
417,1702,58,1,2,dog chew toy,dog chew toy,60,35
418,1701,58,1,2,use laces as a cat toy,use laces as a cat toy,60,35
419,1759,58,2,1,glue onto a headband for a statement piece,glue onto a headband for a statement piece,54,170
420,1758,58,2,1,add magnets to the back and add to fridge,add magnets to the back and add to fridge,2,2
421,1757,58,2,1,hide a bunch of buttons randomly in someone's stuff as a prank,hide a bunch of buttons randomly in someone's stuff as a prank,259,199
422,1756,58,2,1,textured wall art,textured wall art,3,3
423,1755,58,2,1,holiday garland decoration,holiday garland decoration,8,25
424,1754,58,2,1,Coraline Halloween costume,coraline halloween costume,116,110
425,1837,58,2,2,use them to bedazzle a jean jacket,use them to bedazzle a jean jacket,8,24
426,1836,58,2,2,use them as craft materials with kids,use them as craft materials with kids,3,3
427,1835,58,2,2,"glue them around a styrofoam ball for a button ""disco"" ball","glue them around a styrofoam ball for a button ""disco"" ball",172,161
428,1834,58,2,2,make a button bracelet,make a button bracelet,11,121
429,1939,58,3,1,tie several onto string and make into a windchime,tie several onto string and make into a windchime,16,25
430,1938,58,3,1,make into magnets,make into magnets,48,52
431,1937,58,3,1,add aesthetic keys to a wall in a moody and dark room,add aesthetic keys to a wall in a moody and dark room,25,41
432,1936,58,3,1,box opener,box opener,76,24
433,1935,58,3,1,add to a valentine cards that says it is the key to your heart,add to a valentine cards that says it is the key to your heart,266,21
434,1934,58,3,1,attach to a necklace,attach to a necklace,11,19
435,2041,58,3,2,bedazzle them for fun sparkly decoration,bedazzle them for fun sparkly decoration,46,41
436,2040,58,3,2,use to clean the soles of a shoe/other thin places,use to clean the soles of a shoe/other thin places,75,104
437,2039,58,3,2,use as ornaments on a christmas tree,use as ornaments on a christmas tree,7,14
438,2038,58,3,2,attach as cabinet knobs,attach as cabinet knobs,63,59
439,2172,58,4,1,sharpen it and use the shavings for a pet gerbil,sharpen it and use the shavings for a pet gerbil,120,66
440,2171,58,4,1,use a very sharp pencil to reset electronics with those tiny reset buttons,use a very sharp pencil to reset electronics with those tiny reset buttons,145,111
441,2170,58,4,1,"cover a paper in pencil shading and then write or sketch with the eraser, creating white space","cover a paper in pencil shading and then write or sketch with the eraser, creating white space",59,16
442,2169,58,4,1,drum sticks,drum sticks,7,9
443,2168,58,4,1,paint stirrers,paint stirrers,165,70
444,2167,58,4,1,picture frame gift for a teacher,picture frame gift for a teacher,388,41
445,2271,58,4,2,use two as knitting needles,use two as knitting needles,144,114
446,2270,58,4,2,use shavings for a compost pile,use shavings for a compost pile,365,101
447,2269,58,4,2,use as chopsticks,use as chopsticks,33,32
448,2268,58,4,2,use as a support for plants that need help growing straight,use as a support for plants that need help growing straight,254,31
449,2432,58,5,1,"stack a few, add a top and use as a stool with storage space","stack a few, add a top and use as a stool with storage space",100,100
450,2431,58,5,1,tire swing,tire swing,7,7
451,2430,58,5,1,holder for auto parts in a garage,holder for auto parts in a garage,423,423
452,2429,58,5,1,stamp,stamp,39,39
453,2428,58,5,1,workout equipment,workout equipment,91,91
454,2427,58,5,1,giant planter,giant planter,31,31
455,2503,58,5,2,flatten/chop up and use them on a walkway or other area that needs good grip,flatten/chop up and use them on a walkway or other area that needs good grip,29,29
456,2502,58,5,2,use several to make a base for a table,use several to make a base for a table,54,54
457,2501,58,5,2,add soft filling and make a cat/dog bed,add soft filling and make a cat/dog bed,66,66
458,2500,58,5,2,fill with sand and create a mini sandbox for kids,fill with sand and create a mini sandbox for kids,72,72
459,1671,59,1,1,returning to the store,returning to the store,295,0
460,1670,59,1,1,using as a weapon,using as a weapon,15,14
461,1669,59,1,1,using to block the sun,using to block the sun,78,0
462,1668,59,1,1,measuring something,measuring something,176,96
463,1667,59,1,1,using as a step stool to grab something higher,using as a step stool to grab something higher,199,114
464,1666,59,1,1,hitting a fly,hitting a fly,18,4
465,1723,59,1,2,homemade maracas,homemade maracas,867,223
466,1722,59,1,2,gift basket,gift basket,493,115
467,1721,59,1,2,phone holder,phone holder,10,9
468,1720,59,1,2,incorporate shoes into art projects,incorporate shoes into art projects,38,25
469,1719,59,1,2,using shoes as a container on a desk,using shoes as a container on a desk,85,33
470,1718,59,1,2,amplifying sound by putting a phone or speaker in the shoe,amplifying sound by putting a phone or speaker in the shoe,676,243
471,1765,59,2,1,using them as keychains,using them as keychains,122,87
472,1764,59,2,1,using them as table decor,using them as table decor,8,25
473,1763,59,2,1,using them as hair accessories,using them as hair accessories,55,24
474,1762,59,2,1,using them as magnets attaching small magnets on the back of them,using them as magnets attaching small magnets on the back of them,2,2
475,1761,59,2,1,turning them into earrings,turning them into earrings,225,7
476,1760,59,2,1,creating wall art making pictures with buttons or turning them into patterns,creating wall art making pictures with buttons or turning them into patterns,3,3
477,1843,59,2,2,button mosaic,button mosaic,3,3
478,1842,59,2,2,button necklace,button necklace,11,94
479,1841,59,2,2,button candle holder,button candle holder,80,60
480,1840,59,2,2,customizing them and putting them on greeting cards,customizing them and putting them on greeting cards,190,3
481,1839,59,2,2,turning them into rings,turning them into rings,7,7
482,1838,59,2,2,using them as custom coasters for drinks,using them as custom coasters for drinks,103,97
483,1909,59,3,1,key sculpture,key sculpture,28,34
484,1908,59,3,1,key jewelry,key jewelry,33,19
485,1907,59,3,1,key walla rrt,key walla rrt,62,58
486,1906,59,3,1,key bookmark,key bookmark,189,122
487,1905,59,3,1,zipper pull,zipper pull,236,143
488,1904,59,3,1,can opener,can opener,67,24
489,2020,59,3,2,key collage,key collage,21,34
490,2019,59,3,2,key drawer pull,key drawer pull,63,59
491,2018,59,3,2,key art stamp,key art stamp,205,34
492,2017,59,3,2,key chess pieces,key chess pieces,127,7
493,2016,59,3,2,key coaster,key coaster,238,160
494,2015,59,3,2,plant hanger,plant hanger,25,49
495,2123,59,4,1,measuring device,measuring device,11,13
496,2122,59,4,1,candle holder,candle holder,208,35
497,2121,59,4,1,game piece,game piece,269,25
498,2120,59,4,1,hair accessory,hair accessory,377,53
499,2119,59,4,1,using as bow and arrow ammo,using as bow and arrow ammo,5,5
500,2118,59,4,1,making a fire,making a fire,8,10
501,2237,59,4,2,bubble wand,bubble wand,351,192
502,2236,59,4,2,kitchen tool,kitchen tool,262,70
503,2235,59,4,2,doorstop,doorstop,328,38
504,2234,59,4,2,drawing tool for diy desgins,drawing tool for diy desgins,14,16
505,2233,59,4,2,mini flagpole,mini flagpole,192,145
506,2232,59,4,2,using as a drumstick,using as a drumstick,7,9
507,2393,59,5,1,mobile library,mobile library,142,142
508,2392,59,5,1,mobile art gallery,mobile art gallery,62,62
509,2391,59,5,1,photography studio,photography studio,8,8
510,2390,59,5,1,pop-upcafe,pop-upcafe,304,304
511,2389,59,5,1,outdoor movie night,outdoor movie night,326,326
512,2388,59,5,1,mobile workspace,mobile workspace,321,321
513,2499,59,5,2,mobile pet grooming,mobile pet grooming,103,103
514,2498,59,5,2,car karaoke,car karaoke,233,233
515,2497,59,5,2,clothing swap station,clothing swap station,325,325
516,2496,59,5,2,mobile karaoke booth,mobile karaoke booth,233,233
517,2495,59,5,2,mobile charging station,mobile charging station,126,126
518,2494,59,5,2,tailgate picnic,tailgate picnic,408,408
519,1733,60,1,1,as a drink cup,as a drink cup,16,15
520,1732,60,1,1,light weight hammer,light weight hammer,112,67
521,1731,60,1,1,back scratcher,back scratcher,818,263
522,1730,60,1,1,Paint brush,paint brush,38,66
523,1729,60,1,1,Hitting it against something and using it as a percussion instrument,hitting it against something and using it as a percussion instrument,371,59
524,1728,60,1,1,plant holder,plant holder,55,5
525,1753,60,1,2,squish both ends of the shoe together to use it as a resistance exercise for wrists,squish both ends of the shoe together to use it as a resistance exercise for wrists,330,175
526,1752,60,1,2,attach the shoes together and make them into nunchucks,attach the shoes together and make them into nunchucks,15,89
527,1751,60,1,2,wear shoes as jewelry,wear shoes as jewelry,643,85
528,1750,60,1,2,Use shoe as oven mitt,use shoe as oven mitt,6,28
529,1871,60,2,1,Use them as a weapon and flick them at people,use them as a weapon and flick them at people,21,15
530,1870,60,2,1,Use the holes of the button for a cheese grater,use the holes of the button for a cheese grater,44,42
531,1869,60,2,1,use the button holes as a mini strainer,use the button holes as a mini strainer,324,188
532,1868,60,2,1,Use them in place of poker chips,use them in place of poker chips,46,34
533,1867,60,2,1,As jewelery,as jewelery,11,7
534,1866,60,2,1,As eyes for dolls,as eyes for dolls,110,26
535,1933,60,2,2,Use it in place of flipping a coin,use it in place of flipping a coin,22,4
536,1932,60,2,2,Use them as a cookie cutter,use them as a cookie cutter,169,180
537,1931,60,2,2,"Put a bunch in a bag and use them as percussion instruments, similar to sleigh bells","put a bunch in a bag and use them as percussion instruments, similar to sleigh bells",15,16
538,1930,60,2,2,attach a line of them together to make a decorative belt,attach a line of them together to make a decorative belt,148,24
539,2079,60,3,1,as a paint brush,as a paint brush,38,58
540,2078,60,3,1,cookie imprinter,cookie imprinter,131,41
541,2077,60,3,1,As a gravemarker,as a gravemarker,208,123
542,2076,60,3,1,As a mini shovel,as a mini shovel,58,57
543,2075,60,3,1,As a weapon to attack an intruder's eye.,as a weapon to attack an intruder's eye.,40,45
544,2074,60,3,1,As a knife to cut food or other items.,as a knife to cut food or other items.,31,24
545,2177,60,3,2,Use key as a tool to clean hard to reach areas,use key as a tool to clean hard to reach areas,319,104
546,2176,60,3,2,"If the key is large enough, use it like a chopstick to hold up hair.","if the key is large enough, use it like a chopstick to hold up hair.",311,149
547,2175,60,3,2,As a nose picker,as a nose picker,195,95
548,2174,60,3,2,Stab the keys into a mountain side to help climb up,stab the keys into a mountain side to help climb up,92,88
549,2173,60,3,2,Shoot a photo through the key holes to create an interesting effect,shoot a photo through the key holes to create an interesting effect,326,0
550,2324,60,4,1,as a makeup application tool,as a makeup application tool,159,122
551,2323,60,4,1,Carve it up and make art,carve it up and make art,14,16
552,2322,60,4,1,use two as knitting needles,use two as knitting needles,144,114
553,2321,60,4,1,As a ruler,as a ruler,11,13
554,2320,60,4,1,As a stress chewy,as a stress chewy,64,21
555,2319,60,4,1,As a hair stick,as a hair stick,70,53
556,2422,60,4,2,Fashion two pencils on the bottom of a toy car and use them as one directional wheels.,fashion two pencils on the bottom of a toy car and use them as one directional wheels.,397,20
557,2421,60,4,2,use it as an eating utensil,use it as an eating utensil,149,116
558,2420,60,4,2,attempt to use it to open a lock,attempt to use it to open a lock,80,40
559,2419,60,4,2,Use it to make art on skin,use it to make art on skin,14,16
560,2418,60,4,2,Use it as a band conductor baton,use it as a band conductor baton,56,59
561,2547,60,5,1,Use it as a sun dial,use it as a sun dial,73,73
